,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"[0, -1, -1, 0, 1, 1, -1, -1, -1, 1, 0, 1, 1, -1, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35000000000000003,0.0,-0.35000000000000003
"[0, 1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 1, 0, 0, 0]",0.0,-1000000.0,-16.2,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0
"[0, 1, -1, 1, 0, 0, -1, 0, 0, -1, 0, 0, 1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, -1, 1, 0, 1, -1, 0, 0, -1, 0, 0, 1, 0, 0, 0]",0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, -1, 1, 0, 1, -1, 0, -1, -1, 0, 0, 1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, -1, 1, 0, 1, -1, 0, -1, -1, 0, 0, 1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
"[1, 1, -1, 1, 0, 1, -1, 0, -1, -1, -1, 0, 1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0
"[-1, 0, 0, 1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
"[-1, 0, 1, 1, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, -1, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.7,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 0, 0, 0, 1, 0, 1, -1, -1, 0, -1, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 0, 0, 0, 1, 0, 1, -1, -1, 0, -1, -1, 1]",0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, -1, 0, 0, 1, 0, 1, -1, -1, 0, -1, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
"[0, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, -1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, -1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
"[0, 1, 1, 0, 0, 0, -1, -1, 1, 0, 1, 0, -1, -1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 1, 0, 0, 1]",0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,-1.75,0.0
"[1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 1, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 0, 0, 0, 0, -1, 0, -1, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 0, 0, 0, 0, -1, 1, -1, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, -1, 0, 0, 0, -1, 1, -1, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, -1, 0, 0, 1, -1, 1, -1, 0, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.75,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 0, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.6,0.0
"[0, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, -1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1000000.0,-0.85,-0.85,-2.45,-1.6915,-0.9,-1000000.0,-2.45,4.92549875,-2.5,-0.9,-2.45,-2.45,-0.35000000000000003,-2.45,0.0
"[-1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, 0, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, 0, 1, 0, -1, -1, 1, 0, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, -1, 1, 0, -1, -1, 1, 0, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, 0, -1, 1, 0, -1, -1, 1, 0, 1, 1, 0, 0]",0.0,0.0,0.0,0.0,13.450000000000001,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 1, 0, 0, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, -1, 0, 0, -1, 0, 1, 0, 0, -1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 0, -1, 0, -1, -1, 0, 1, 0, 0, -1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, 0, 0, 0]",0.0,-2.45,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.150000000000002,-1000000.0,0.0,0.0,0.0
"[0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, 0, 0]",-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, -1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-0.85,0.0,0.0,0.0,-0.9,-0.85,0.0,0.0,0.0,15.309872125129003,-0.35000000000000003,0.0,0.0,-2.45
"[0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.567,-16.6,0.0,16.23644932658888,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 1, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6
"[0, 1, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, 0, 1, 0, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, 0, 1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, -1, 0, 1, 1, 0, -1, -1, 0, -1, 0, 1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, -1, 0, 1, 1, 0, -1, -1, 0, -1, 0, 1, 1, -1]",-1000000.0,0.0,-20.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, -1, -1, 0, 1, 1, 0, -1, -1, 0, -1, 0, 1, 1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.0,0.0,0.0,1.6,0.0,0.0,0.0,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,-3.2428,0.0
"[0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0, 1, -1, 0]",0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0
"[0, 0, -1, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0, 1, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 1, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, 0, 0, 1]",3.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 0, 0, -1, 1, 0, -1, 0, -1, 1, 1, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0]",0.0,-2.45,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0]",0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, -1, 0, 1, 1, 0, 0, 0, 0, -1, 0, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0
"[0, -1, 1, -1, -1, 0, 1, 1, 0, 0, 0, 0, -1, -1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, -1, 0, 1, 1, 0, 0, 0, 1, -1, -1, 1, 0]",0.0,-1000000.0,0.0,0.0,0.0,-17.650000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,-1000000.0,0.0
"[0, -1, 1, -1, -1, -1, 1, 1, 0, 0, 0, 1, -1, -1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, -1, -1, 1, 1, 0, 1, 0, 1, -1, -1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 1, -1, -1, -1, 1, 1, -1, 1, 0, 1, -1, -1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,3.184,0.0,0.0
"[0, -1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0
"[0, -1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1]",0.0,0.0,0.0,1.45,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, -1, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, -1, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 1]",0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, -1, 0, -1, 1, 0, 1, -1, -1, 0, 0, 0, 0, -1, 1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,-2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 1, 0, 0]",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
"[1, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0, -1, 0, 1, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.25,0.0
"[0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 1, -1, 0, 0, 0, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 1, -1, 0, -1, 0, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 1, -1, 1, -1, 0, -1, 0, 1, 0, 0, -1, 1]",-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 0, 1, 1, -1, 1, -1, 0, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 1, -1, 1, -1, 0, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0
"[-1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 0, 1, 0, 0, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[-1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 0, 1, 1, 0, -1, 1]",0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,14.15,-1000000.0,-1000000.0
"[-1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 0, 1, 1, -1, -1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3046384
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, -1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, -1, 0, 0, 1, -1, 0, 0, 0, 1, 1, 0, -1, -1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18804,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0]",-0.5,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0
